"doc_id","contents","metadata"
"2WikiMultihopQA_C4_1","Ronnie Rocket: R: onnie Rocket is an unfinished film project written by David Lynch, who also intended to direct it.B: egun after the success of Lynch's 1977 film ""EraserheadRonnie Rocket"" was shelved after Lynch felt he would be unable to find financial backing for the project.H: e instead sought out an existing script on which to base his next film, settling on what would become 1980's ""The Elephant Man""."": Ronnie Rocket"" was to feature many of the elements which have since come to be seen as Lynch's hallmarks; including industrial art direction, 1950s popular culture and physical deformity.T: he script featured a three-foot tall man with control over electricity; Lynch first met Michael J. Anderson when tentatively casting for this role, and later cast him in ""Twin Peaks"" and ""Mulholland Drive"" as a result.Ian Barry (director): I: an Barry is an Australian director of film and TV.Peter Levin: P: eter Levin is an American director of film, television and theatre.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 872665)}"
"2WikiMultihopQA_C5_0","Charles Armand René de La Trémoille: C: harles Armand René de La Trémoille (14 January 1708, in Paris – 23 May 1741),6: th duc de Thouars, was the son of Charles Louis Bretagne de La Trémoille and his wife, Marie Madeleine Motier de la Fayette.L: a Trémoille was a French soldier and president of the States of Brittany.H: e joined the military at a young age and became a colonel of the Champagne regiment at the age of eighteen.L: ater, he became governor of Île-de-France.H: e distinguished himself in the battle of Guastalla, in Italy, and was named shortly thereafter sergeant of the armies of the king.L: a Trémoille was the author of some works and was elected a member of the Académie française on 13 February 1738.O: n 29 January 1725 he married his cousin Marie Hortense de La Tour d'Auvergne, the daughter of Marie Armande Victoire de la Trémoïlle (1677–1717) and Emmanuel-Théodose de La Tour d'Auvergne, duc de Bouillon (1668–1730).M: arie Hortense, like her husband was a granddaughter of Charles Belgique Hollande de La Trémoille.F: rom this union was born a son:J: ean Bretagne Charles de La Trémoille and a daughter who died in infancy.Charles Bretagne Marie de La Trémoille: P: rince Charles Bretagne Marie de La Trémoille (24 March 1764 – 10 November 1839), 8th Duke of Thouars, 7th Duke of La Trémoïlle, 10th prince de Tarente, 14th prince de Talmond and 14th Count of Laval, was a French aristocrat and soldier; he was the son of Jean Bretagne Charles de La Trémoille and his wife Princess Marie-Maximilienne of Salm-Kyrburg.Henri Charles de La Trémoille: H: enri Charles de La Trémoille( 17 December 1620 – 14 September 1672) was a French military commander.H: e the son of Henry de La Trémoille, duc of Thouars and of La Trémoille, and his wife, Marie de La Tour d'Auvergne.I: n 1628, La Trémoille's father, Henri III of Trémoïlle, converted himself and his children to Catholicism, but La Trémoille's mother convinced him to reconvert to Protestantism when he reached the age of majority.I: n 1638, he joined the army of his uncle, Frederick Henry, Prince of Orange.I: n 1648, he married the Calvinist Émilie of Hesse- Kassel, the daughter of William V of Hesse- Kassel( or Hesse- Cassel).T: hey had five children, including Charles Belgique, his heir, and Charlotte Amélie de la Trémoille.I: n October 1651, during the Fronde, he came out against Cardinal Mazarin and supported Condé openly.A: s a result, in 1656 he was imprisoned in Amiens.L: a Trémoille's mother obtained his release after several months of imprisonment.H: e was then relegated in Poitou then turned over to serve in Holland.I: n 1668, he returned from Holland to manage the affairs of the duchy of Thouars, his father being weakened by the gout, and he again re-converted to Catholicism, taking away the children from his wife who fled to the Netherlands.H: e died two years before his father in 1672; it was thus his elder son, Charles, who succeeded as the fourth duke of Thouars.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 873665)}"
"2WikiMultihopQA_C5_1","Claude de La Trémoille: C: laude de La Trémoille, 2nd Duke of Thouars (1566 – 25 October 1604) was a sixteenth-century French nobleman of the La Tremoille family.H: e was the son of Louis III de La Trémoille and his wife, Jeanne de Montmorency.K: ing Henry IV of France had been friendly with La Trémoille when he was King of Navarre, but kept him in a subordinate position once he became King of France, preferring La Trémoille's cousin, Henry de La Tour d'Auvergne, the Viscount of Turenne.I: n 1587, La Trémoille converted to Protestantism.H: e fought for Henry IV at the battle of Coutras and also at Ivry, and was rewarded by elevation to the peerage, as Duke of Thouars, in 1595.T: his new title, however, made La Trémoille lose more money than it earned him.I: n 1598, Turenne proposed to his sister-in-law Charlotte-Brabantine to marry La Trémoille.T: hanks to her relations with the houses of Orange and Bouillon, Charlotte-Brabantine played an important part in the French Protestant diplomacy.T: hey had four children: Henry; Charlotte, who married James Stanley, Earl of Derby; Élisabeth (1601–1604); and Frédéric (1602–1642) comte de Laval.I: n 1602, Charlotte-Brabantine dissuaded her husband from engaging in the conspiracy of Biron and encouraged him to lend allegiance to the king.H: e died in 1604.Charlotte de La Trémoille: "":  Not to be confused with Charlotte Stanley, Countess of Derby.""P: rincess Charlotte de La Trémoille( Charlotte Marie Clotilde de La Trémoille; 20 November 1892 – 27 October 1971), 12th Duchess of Thouars, 11th Duchess of La Trémoïlle, 14th Princess de Tarente, 18th princess de Talmond and 18th Countess of Laval was a French noblewoman and the daughter of Prince Louis Charles Marie de La Trémoille and his wife, Hélène Marie Léonie Pillet- Will.Jean Bretagne Charles de La Trémoille: P: rince Jean-Bretagne-Charles de La Trémoille (5 February 1737 – 19 May 1792), 7th Duke of Thouars, was a French soldier and the son of Charles Armand René de La Trémoille and his wife, Marie Hortense de La Tour d'Auvergne of Bouillon.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 873665)}"
"2WikiMultihopQA_C5_2","Louis Charles de La Trémoille: P: rince Louis Charles de La Trémoille( 26 October 1838 – 4 July 1911), 9th Duke of Thouars, 8th Duke of La Trémoïlle, 11th prince de Tarente, 15th prince de Talmond and 15th Count of Laval was a French aristocrat and the son of Charles Bretagne Marie de La Trémoille and his third wife, Valentine Eugénie Joséphine Walsh de Serrant.L: ouis Charles was also an archivist, bibliophile and also collector.François II de La Trémoille: F: rançois de La Trémoille( 1505 – 1541) was a French nobleman of the La Tremoille family.H: e was the son of Charles I de la Trémoille( killed in 1515 at the battle of Marignano) and of Louise de Coëtivy.Henri de La Trémoille: H: enri de La Trémoille( 22 December 1598 – 21 January 1674) was the 3rd Duke of Thouars, 2nd Duke of La Tremoille, and Prince of Talmond and Taranto.H: e was the son of Claude de La Trémoille and his wife, Charlotte Brabantina of Nassau, and a descendant of the medieval general Louis de La Trémoille.Marie Charlotte de La Trémoille: M: arie Charlotte de La Trémoille( 26 January 1632 – 24 August 1682). was a French noblewoman member of the House of La Trémoille and by marriage Duchess of Saxe- Jena.B: orn in Thouars, she was the fifth of six children born from the marriage of Henri III de La Trémoille, 3rd Duke of Thouars, 2nd Duke of La Tremoille, Prince of Talmond and Taranto, and Marie de La Tour d'Auvergne.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 873665)}"
"2WikiMultihopQA_C6_0","Takayama Tomoteru: H: e was the father of Takayama Ukon, and was a Kirishitan.Anacyndaraxes: A: nacyndaraxes was the father of Sardanapalus, king of Assyria.Inoue Masaru (bureaucrat): V: iscount was the first Director of Railways in Japan and is known as the"" father of the Japanese railways"".Cleomenes II: C: leomenes II( died 309 BC) was Agiad King of Sparta from 369 to 309 BC.T: he son of Cleombrotus I, he succeeded his brother Agesipolis II.H: e was the father of Acrotatus I, the father of Areus I, and of Cleonymus, the father of Leonidas II.Eystein Glumra: E: ystein Glumra("" Eystein the Noisy"" or"" Eystein the Clatterer""; Modern Norwegian"" Øystein Glumra"") also known as Eystein Ivarsson, was reputedly a petty king on the west coast of Norway, during the 9th Century.T: he"" Heimskringla"" saga states that Eystein Glumra was the father of Rognvald Eysteinsson and Sigurd Eysteinsson:"" The first earl in the Orkney Islands was called Sigurd, who was a son of Eystein Glumra, and brother of Ragnvald earl of More.A: fter Sigurd, his son Guthorm was earl for one year.A: fter him Torf- Einar, a son of Ragnvald, took the earldom, and was long earl, and was a man of great power"".A: ccording to the"" Orkneyinga Saga"", Eystein Glumra was the son of Ivar the jarl of Uplanders and grandson of Halfdan the Old."":  Orkneyinga Saga"" also named Eystein Glumra as the father of Rognvald Eysteinsson:"" Heiti, Gorr ’s son, was father of Sveiði the sea-king,[ who was] the father of Halfdan the old,[ who was] the father of Ivar the Uplanders ’ earl,[ who was] the father of Eystein the noisy,[ who was] the father of earl Rognvald the mighty and wise in council"".L: innea Hartsuyker's booksT: he Half- drowned King and The Sea Queen cover the lives of Eystein's children.Arthur Beauchamp: A: rthur Beauchamp( 1827 – 28 April 1910) was a Member of Parliament from New Zealand.H: e is remembered as the father of Harold Beauchamp, who rose to fame as chairman of the Bank of New Zealand and was the father of writer Katherine Mansfield.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 874668)}"
"2WikiMultihopQA_C6_1","Ioan S. Nenițescu: I: oan S. Nenițescu (April 11, 1854–February 23, 1901) was a Romanian poet and playwright.B: orn in Galați, his parents were Ștefan Vasiliu, a manual laborer, and his wife Elisabeta (""née"" Zaharia).A: fter completing the Alexandru IoanI:  commercial school in his native town,:  he finished high school, passing the exit examination at Iași.H: e also audited courses at Iași University's literature faculty.N: enițescu attended an officers' school, volunteered in the Romanian War of Independence and was wounded at Grivitsa.H: e then studied at the philosophy faculty of Berlin University, taking a doctorate in 1887 at Leipzig University with a thesis on Baruch Spinoza.H: e worked as a schoolteacher and inspector in Bucharest.H: e traveled south of the Danube, a trip that resulted in an ample ""ethnic and statistical study of the AromaniansDe la românii din Turcia Europeană"", 1895).H: e sat in the Assembly of Deputies for his native Covurlui County, and also served as prefect of Tulcea County in the Dobruja region.N: enițescu's first work appeared in the Galați newspaper ""Gardistul civic"".A:  member of ""Junimea"", he published numerous poems in its organ ""Convorbiri Literare"".H: e also contributed to ""AlbinaAmicul copiilorRevista nouăRomânul literarȘezătoarea"" and ""Ziarul presei"".W: hile in Bucharest from 1884 to 1888, he published ""Țara nouă"" magazine, mainly submitting articles on pedagogy, ethics and sociology.H: is first book was the 1880 poetry volume ""Flori de primăvară"", followed by ""Șoimii de la Războieni"" (1882) and ""Pui de lei"" (1891).O: f the plays he wrote, the only one he published was ""Radu de la Afumați"" (1897).I: n 1896, Nenițescu was elected a corresponding member of the Romanian Academy.H: e died in Buzău.H: is son Ștefan also became a poet.John Templeton (botanist): J: ohn Templeton( 1766–1825) was an early Irish naturalist and botanist.H: e is often referred to as the"" Father of Irish Botany"".H: e was the father of naturalist, artist and entomologist Robert Templeton.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 874668)}"
"2WikiMultihopQA_C6_2","Obata Toramori: H: e was the father of Obata Masamori.Ștefan I. Nenițescu: Ș: tefan I. Nenițescu (October 8, 1897–October 1979) was a Romanian poet and aesthetician.B: orn in Bucharest, his parents were the poet Ioan S. Nenițescu and his wife Elena (""née"" Ștefan).H: e attended Sapienza University of Rome from 1920, as well as the literature and philosophy department of Bucharest University.A: t first an assistant professor of aesthetics, he later became an associate professor at Bucharest.H: e served as press secretary and later economic adviser to the Romanian legation in The Hague.N: enițescu's first publication was a 1915 article about William Shakespeare that appeared in ""Noua revistă română"".H: is first book of poetry, ""Denii"" (1919), was followed by ""Vrajă"" (1923) and ""Ode italice"" (1925).H: is single volume of theatre was ""Trei mistere"" (1922).F: rom 1924, he wrote for ""Gândirea"", and was a founding member of Romania's PEN Club.H: e also contributed poetry and art criticism to ""Convorbiri LiterareIdeea europeanăVremeaUniversul literarViața RomâneascăAdevărul"" and ""Arta plastică"".I: n 1925, Nenițescu published a treatise, ""Istoria artei ca filosofie a istoriei"".H: e translated from Benedetto Croce (""Aesthetic"", 1922) and Niccolò Machiavelli (""The Mandrake"", 1926).I: nitially, Nenițescu's poetry was discursive and religious, in line with the ""Gândirist"" current.H: is verse became progressively more hermetic, as can be seen in the anthology volume"": Ani"" (1973).I: ncluding texts published in the 1940s and '50s, it reveals the intellectualized lyric verse of an eminently classical nature.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 874668)}"
"2WikiMultihopQA_C7_0","Calloway County High School: C: alloway CountyH: igh School is a public high school located in Murray, Kentucky.T: he school was formed from the consolidation of six high schools from across the county: Hazel High School, Lynn Grove High School, Kirksey High School, Almo High School, New Concord High School, and Faxon High School.Marion High School (Kansas): M: arion High School is a public high school in Marion, Kansas, USA.I: t is one of three schools operated by Marion USD 408, and is the sole high school in the district.North Marion High School (West Virginia): N: orth Marion High School is a public Double A (""AA"") high school in the U.S. state of West Virginia, with a current enrollment of 851 students.N: orth Marion High School is located approximately 4 miles from Farmington, West Virginia on US Route 250 north.W: hile it is closer to the city of Mannington, West Virginia, and is often considered to be located in Rachel, West Virginia, the school mailing address is Farmington.R: achel is a small coal mining community located adjacent to the school, and is an unincorporated municipality.N: orth Marion High School is represented as ""Grantville High School"" in the popular alternative history novel ""1632"" by writer Eric Flint.T: he novel is set in the fictional town of Grantville, which is based on the real town and surroundings of Mannington.Creswell High School (Oregon): C: reswell High School( Oregon) is a public high school in Creswell, Oregon, United States.Wheeling High School: W: heeling High School, or WHS, is a public four- year high school located in Wheeling, Illinois, a northwest suburb of Chicago, Illinois, in the United States.I: t is part of Township High School District 214, which also includes Buffalo Grove High School, Elk Grove High School, John Hersey High School, Prospect High School, and Rolling Meadows High School.T: he school serves the communities of Wheeling, Prospect Heights, Arlington Heights, and Buffalo Grove and Mount Prospect."":  U.S. News& World Report"" ranked WHS as the 6th high school in District 214, the 90th high school in Illinois, and as the 2,448th high school in the United States in 2019.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 875173)}"
"2WikiMultihopQA_C7_1","Ottawa High School and Junior High School: T: he Ottawa High School and Junior High School, located at 526 and 506 S. Main St. respectively, are the historic former high school and junior high school in Ottawa, Kansas.T: he high school was built in 1917, while the junior high school was built from 1927 to 1928; an enclosed hallway connecting the two buildings was built with the junior high school.T: he high school was the first school in Ottawa to be built solely as a high school and the eighth school built in Ottawa.G: eorge P. Washburn& Son designed the high school in the Collegiate Gothic style.W: hen the junior high school was constructed ten years later, the firm, by then known as Washburn& Stookey, designed the building in the same style as the high school.I: n 1966, a new high school was built for the upper three classes of students; the freshman class moved to the building in 1976, and the old high school and junior high school became a middle school.T: he two buildings were connected by a multi-purpose room in the same year.T: he middle school later vacated the building.T: he school was added to the National Register of Historic Places on October 6, 2000.East High School (Denver): D: enver East High School is a public high school located in the City Park neighborhood on the east side of Denver, Colorado, United States.I: t is part of the Denver Public Schools system, and is one of four original high schools in Denver.T: he other three are North High School, West High School, and South High School.Seoul High School: S: eoul High School( Hangul: 서울고등학교) is a public high school located in the heart of Seoul, South Korea.Marion High School (Indiana): M: arion High School is a high school in Marion, Indiana with more than 1,000 students.North Marion High School (Oregon): N: orth Marion High School is a public high school in Aurora, Oregon, United States.T: he school is part of the North Marion School District with all four schools being located on the same campus.T: he school draws students from the cities of Aurora, Hubbard, and Donald as well as the communities of Broadacres and Butteville.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 875173)}"
"2WikiMultihopQA_C8_0","W. Augustus Barratt: W: . Augustus Barratt( 1873- 1947) was a Scottish- born, later American, songwriter and musician.El extraño viaje: E: l extraño viaje is a 1964 Spanish black drama film directed by Fernando Fernán Gómez.F: amous film director Jess Franco acts as the brother of the protagonist.T: he film was a huge flop on its limited release.I: t was voted seventh best Spanish film by professionals and critics in 1996 Spanish cinema centenary.Luck in Pawn: L: uck in Pawn is a 1919 American silent romance film starring Marguerite Clark and directed by Walter Edwards.I: t was produced by Famous Players- Lasky and distributed through Paramount Pictures.T: he film is based on a play by Marvin Taylor,"" Luck in Pawn"", and ran briefly on Broadway in 1919.T: he film is listed as being preserved at the Library of Congress and New Zealand Film Archive.The Strange Case of the Man and the Beast: T: he Strange Case of the Man and the Beast( Spanish: El Extraño caso del hombre y la bestia) is a 1951 Argentine film.Love in Pawn: L: ove in Pawn is a 1953 British comedy film directed by Charles Saunders and starring Bernard Braden and Barbara Kelly.Rafaela Aparicio: R: afaelaD: íaz Valiente( 9 April 1906 – 9 June 1996) better known as Rafaela Aparicio was a famous Spanish film and theatre actress.S: he made more than 100 films.T: he most remembered are Carlos Saura's"" Anna and the WolvesMama Turns 100"" and Fernando Fernán Gómez's"" El extraño viaje"".S: he died of a stroke in Madrid in a retirement home.A Lover in Pawn: A:  Lover in Pawn is a 1920 Swedish silent drama film directed by Victor Sjöström.Fernando Fernán Gómez: F: ernando Fernández Gómez (28 August 1921 – 21 November 2007) better known as Fernando Fernán-Gómez was a Spanish actor, screenwriter, film director, theater director and member of the Royal Spanish Academy for seven years.H: e was born in Argentina while his mother, Spanish actress Carola Fernán-Gómez, was making a tour in Latin America.H: e would later use her surname for his stage name when he moved to Spain in 1924.A: fter the Spanish Civil War he began to study law but interrupted his studies to work in theater.I: n 1942 he began to act in movies but also continued working on plays.H: e formed his own theater company and received awards for directing and writing.I: n the 1950s he began to direct movies, including the film of his novel, ""El viaje a ninguna parte"".H: e received praise for his 1958 comedy ""La vida por delante"", which led to a sequel, ""La vida alrededor"".I: n 1977, he won the Silver Bear for Best Actor at the 27th Berlin International Film Festival for his role in ""The Anchorite"".H: e won the award again at the 35th Berlin International Film Festival in 1985 for his role in ""Stico"" and finally the Honorary Golden Bear at the 55th Berlin International Film Festival in 2005.H: aving been very much in demand during the 1970s and 1980s, the 1990s was a less active period for him, but towards the end of his life, he enjoyed something of a revival, featuring in three major projects: ""Todo sobre mi madrePlenilunio"", and a starring role in the hit ""La lengua de las mariposas"".H: e married María Dolores Pradera in 1945; they divorced in 1959.H: e married Emma Cohen in 2000.F: ernando Fernán Gómez died in Madrid on 21 November 2007 from a heart failure.A: s he was a lifelong anarchist, his coffin was covered in a black and red anarchist flag.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 876176)}"
"2WikiMultihopQA_C8_1","El extraño caso de la mujer asesinada: E: l Extraño caso de la mujer asesinada is a 1949 Argentine film.Charles Saunders (director): C: harles Joel Saunders (8 April 1904 – April 1997) was an English film director and screenwriter who started in the industry as a film editor, and who also contributed to television.H: e was the brother of the theatrical producer Sir Peter Saunders.","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 876176)}"
"2WikiMultihopQA_C9_0","Fujiwara no Nagara: ,:  also known as Fujiwara no Nagayoshi, was a Japanese statesman, courtier and politician of the early Heian period.H: e was the grandfather of Emperor Yōzei.Kaya Alp: K: aya Alp was, according to Ottoman tradition, the son of Kızıl Buğa and the father of Suleyman Shah, who was, in turn, the grandfather of Ertuğrul, and the great grandfather of the Ottoman Empire founder, Osman I.Guillaume Wittouck: G: uillaume Wittouck( 1749- 1829) was a Belgian lawyer and High Magistrate.H: e was the Grandfather of industrialist Paul Wittouck.Antiochus X Eusebes: A: ntiochus X Eusebes Philopator (–92 or 88 BC) was a Hellenistic Seleucid monarch who reigned as the King of Syria between 95 BC and 92 BC or 89/88 BC (224 SE (Seleucid year)).H: e was the son of Antiochus IX and perhaps his Egyptian wife Cleopatra IV.H: e lived in a period during which there was a general disintegration of Seleucid Syria characterized by civil wars, foreign interference by Ptolemaic Egypt and incursions by the Parthians.A: ntiochus IX was killed in 95BC at the hands of Seleucus VI, the son of his half-brother and rival Antiochus VIII.A: ntiochus X then went to the city of Aradus where he declared himself king.H: e avenged his father by defeating Seleucus VI, who was eventually killed.A: ntiochus X did not enjoy a stable reign as he had to face three of Seleucus VI's brothers,A: ntiochus XI, Philip I and Demetrius III.A: ntiochus XI defeated AntiochusX and expelled him from the capital Antioch in 93 BC.A:  few months later, AntiochusX regained his position and killed Antiochus XI.T: his led to both Philip I and Demetrius III becoming involved.T: he civil war continued but its final outcome is uncertain due to the contradictions between different ancient historians' accounts.A: ntiochusX married his stepmother, Antiochus IX's widow Cleopatra Selene, and had several children with her, including a future king Antiochus XIII.T: he death of Antiochus X is shrouded in mystery.T: he year of his demise is traditionally given by modern scholars as 92 BC, but other dates are also possible including the year 224 SE (89/88BC).T: he most reliable account of his end is that of the first century historian Josephus, who wrote that AntiochusX marched east to fight off the Parthians who were attacking a queen called Laodice; the identity of this queen and who her people were continues to be debated.O: ther accounts exist:t: he ancient Greek historian Appian has AntiochusX defeated by the Armenian king Tigranes II and losing his kingdom; the third century historian Eusebius wrote that AntiochusX was defeated by his cousins and escaped to the Parthians before asking the Romans for help in having him reinstated on the throne.M: odern scholars prefer the account of Josephus and question practically every aspect of the versions presented by other ancient historians.N: umismatic evidence shows that AntiochusX was succeeded in Antioch by Demetrius III, who controlled the capital in SE (88/87 BC).","{'last_modified_datetime': datetime.datetime(2025, 2, 8, 20, 51, 7, 877179)}"
